Stage,TimeStep,Node,r_U,r_D,P_lsh,delta_RT,s
RT,293,91,0.0,0.0,0.0,-27.12999063621274,0.0
RT,293,92,0.0,0.0,0.0,-28.46132047757692,0.0
RT,293,93,0.0,0.0,0.0,-29.883058631257313,0.0
RT,293,94,0.0,0.0,0.0,-27.843489938804055,0.0
RT,293,95,0.0,0.0,0.0,-25.98565135643713,0.0
RT,293,96,0.0,0.0,0.0,-24.826935874548752,0.0
RT,293,97,0.0,0.0,0.0,-28.539379703892024,0.0
RT,293,98,0.0,0.0,0.0,-33.20870462155773,0.0
RT,293,99,0.0,0.140116394,0.0,-37.886980879826496,0.0
RT,293,100,0.0,0.0,0.0,-32.74212775519112,0.0
RT,293,101,0.0,0.0,0.0,-28.940630171872527,0.0
RT,293,102,0.0,0.0,0.0,-46.35146157780474,0.0
RT,293,103,0.0,0.0336522627,0.0,-51.80740617404547,0.0
RT,293,104,0.0,17.13762977657376,0.0,-52.357624312779706,0.0
RT,293,105,0.0,0.0,0.0,-51.00628605511818,0.0
RT,293,106,0.0,0.00418726691,0.0,-59.410704242805664,0.0
RT,293,107,0.0,0.0,0.0,-53.39821174579703,0.0
RT,293,108,0.0,0.0,0.0,-53.84238258358003,0.0
RT,293,109,0.0,0.0,0.0,-55.20671339914318,0.0
RT,293,110,0.0,0.0,0.0,-55.20671339914318,0.0
RT,293,111,0.0,0.0661313899,0.0,-53.853472052044665,0.0
RT,293,112,0.0,0.0275030921,0.0,0.07050380229247821,0.0
RT,293,113,0.0,0.0,0.0,2.2509321281673067,0.0
RT,293,114,0.0,0.0,0.0,2.3123453731463997,0.0
RT,293,115,0.0,0.0,0.0,-24.446490135927064,0.0
RT,293,116,0.0,0.0,0.0,3.1250337642871386,0.0
RT,293,117,0.0,0.0,0.0,-17.88506115710311,0.0
RT,294,0,0.0,0.0,0.0,0.0,0.0
RT,294,1,0.0,0.0,0.0,1.1108868141861592,0.0
RT,294,2,0.0,0.0,0.0,0.6542393871652621,0.0
RT,294,3,0.0,0.0,0.0,0.6706393014362959,0.0
RT,294,4,0.0,0.0,0.0,0.5110826066521952,0.0
RT,294,5,0.0,0.0391935242,0.0,1.3499124402056282,0.0
RT,294,6,0.0,0.0,0.0,1.4508193874091262,0.0
RT,294,7,0.0,0.0272619652,0.0,-0.8190111540749285,0.0
RT,294,8,0.0,0.0,0.0,-0.817471457656012,0.0
RT,294,9,0.0,0.0731679497,0.0,-0.8158459420924657,0.0
RT,294,10,0.0,0.0,0.0,1.3951087991363238,0.0
RT,294,11,0.0,0.00616738072,0.0,1.4172070156932932,0.0
RT,294,12,0.0,0.0,0.0,1.4572057298056222,0.0
RT,294,13,0.0,0.0,0.0,1.0267603486807673,0.0
RT,294,14,0.0,0.00714270656,0.0,-0.8892441317215116,0.0
RT,294,15,0.0,0.0,0.0,0.9837974385599466,0.0
RT,294,16,0.0,0.0,0.0,-1.3360399547754582,0.0
RT,294,17,0.0,0.0,0.0,-0.8057632198355975,0.0
RT,294,18,0.0,0.0322821269,0.0,-1.1937817384341827,0.0
RT,294,19,0.0,0.0,0.0,-0.7532166355457548,0.0
RT,294,20,0.0,0.0,0.0,-0.9032364745738448,0.0
RT,294,21,0.0,0.0,0.0,-1.4920360230375422,0.0
RT,294,22,0.0,0.0,0.0,-2.945888652733487,0.0
RT,294,23,0.0,0.0248381194,0.0,-5.427710655301723,0.0
RT,294,24,0.0,0.0,0.0,-2.2656577882840736,0.0
RT,294,25,0.0,0.0387095777,0.0,-2.727188790638536,0.0
RT,294,26,0.0,0.0157331135,0.0,1.0896726342561749,0.0
RT,294,27,0.0,0.0,0.0,1.4733934230474972,0.0
RT,294,28,0.0,0.0,0.0,1.4038748495190703,0.0
RT,294,29,0.0,0.0,0.0,-3.7674187219161013,0.0
RT,294,30,0.0,0.0422438963,0.0,1.1353042428483775,0.0
RT,294,31,0.0,0.0,0.0,0.5875240585949939,0.0
RT,294,32,0.0,0.0,0.0,-4.514606328801506,0.0
RT,294,33,0.0,0.025663299,0.0,-9.401360660799185,0.0
RT,294,34,0.0,0.0,0.0,-9.149886374374546,0.0
RT,294,35,0.0,0.0,0.0,-9.149324771688839,0.0
RT,294,36,0.0,0.0,0.0,-9.656728669333745,0.0
RT,294,37,0.0,0.0,0.0,-10.963472127192802,0.0
RT,294,38,0.0,0.0,0.0,-11.559545429638916,0.0
RT,294,39,0.0,0.0,0.0,-13.14766433447403,0.0
RT,294,40,0.0,0.0,0.0,-14.517576143674034,0.0
RT,294,41,0.0,0.0773214137,0.0,-19.85035052747247,0.0
RT,294,42,0.0,0.0,0.0,-15.04911282821351,0.0
RT,294,43,0.0,0.0,0.0,-24.651640766171596,0.0
RT,294,44,0.0,0.0,0.0,-28.620357616241904,0.0
RT,294,45,0.0,0.000718418043,0.0,-31.393672503580945,0.0
RT,294,46,0.0,0.0,0.0,-32.78542515058959,0.0
RT,294,47,0.0,0.0,0.0,-34.814642710274285,0.0
RT,294,48,0.0,0.0,0.0,-36.039147977300814,0.0
RT,294,49,0.0,0.0,0.0,-37.384809046531586,0.0
RT,294,50,0.0,0.0,0.0,-39.01335160560802,0.0
RT,294,51,0.0,0.0,0.0,-39.30496386560938,0.0
RT,294,52,0.0,0.0,0.0,-41.020393440317974,0.0
RT,294,53,52.24418560680385,0.0,0.0,-43.16286840816875,0.0
RT,294,54,0.0,49.6015197,0.0,-42.932952771152486,0.0
RT,294,55,0.0,0.0,0.0,-43.07248340891209,0.0
RT,294,56,0.0,0.0,0.0,-40.482835186604916,0.0
RT,294,57,0.0,0.0,0.0,-40.59337512243329,0.0
RT,294,58,0.0,0.124777036,0.0,-40.401196731342765,0.0
RT,294,59,0.0,0.0,0.0,-34.07333194559283,0.0
RT,294,60,0.0,0.0962548258,0.0,-34.04836465636319,0.0
RT,294,61,0.0,0.0,0.0,-33.07381432492565,0.0
RT,294,62,0.0,0.0,0.0,-35.40994007918573,0.0
RT,294,63,0.0,0.0,0.0,-32.82379673609918,0.0
RT,294,64,0.0,0.0,0.0,-27.538796736099158,0.0
RT,294,65,0.0,0.0275032991,0.0,-31.320086648110674,0.0
RT,294,66,0.0,0.0,0.0,-31.66700151652452,0.0
RT,294,67,0.0,0.0,0.0,-25.79335218900286,0.0
RT,294,68,0.0,0.0,0.0,-24.270703729811885,0.0
RT,294,69,0.0,0.0,0.0,-17.017016024993865,0.0
RT,294,70,0.0,0.0,0.0,-15.898155309852257,0.0
RT,294,71,0.0,0.0,0.0,-10.539630877936077,0.0
RT,294,72,0.0,0.0,0.0,-15.818813222650704,0.0
RT,294,73,0.0,0.0426419013,0.0,-18.01844134258988,0.0
RT,294,74,0.0,0.0,0.0,-19.171737239299972,0.0
RT,294,75,0.0,0.078296743,0.0,-19.29322285218427,0.0
RT,294,76,0.0,0.029181894,0.0,-23.27713043559953,0.0
RT,294,77,0.0,0.0,0.0,-23.137607483422727,0.0
RT,294,78,0.0,0.0,0.0,-23.395537771565103,0.0
RT,294,79,0.0,0.0670158125,0.0,-24.983625599748677,0.0
RT,294,80,0.0,0.0,0.0,-25.507399792098397,0.0
RT,294,81,0.0,0.0,0.0,-24.658622803375295,0.0
RT,294,82,0.0,0.0,0.0,-24.344305156074512,0.0
RT,294,83,0.0,0.0,0.0,-24.12326760404102,0.0
RT,294,84,0.0,0.0935746215,0.0,-24.232651995347993,0.0
RT,294,85,0.0,0.0,0.0,-23.444489924077487,0.0
RT,294,86,0.0,0.0,0.0,-23.454195984350463,0.0
RT,294,87,0.0,0.0,0.0,-24.679063680166905,0.0
RT,294,88,0.0,0.0,0.0,-26.04111991881433,0.0
RT,294,89,0.0,0.00838085458,0.0,-24.217289455487418,0.0
RT,294,90,0.0,0.0,0.0,-26.066006721710153,0.0
RT,294,91,0.0,0.0124076559,0.0,-28.244885560627978,0.0
RT,294,92,0.0,0.0,0.0,-29.371485875397866,0.0
RT,294,93,0.0,0.0,0.0,-30.613963322930175,0.0
RT,294,94,0.0,0.0,0.0,-28.636899380762742,0.0
RT,294,95,0.0,0.0,0.0,-26.8512054210413,0.0
RT,294,96,0.0,0.0,0.0,-25.733062064555554,0.0
RT,294,97,0.0,0.0,0.0,-29.23672877544206,0.0
RT,294,98,0.0,0.0,0.0,-33.67642209519909,0.0
RT,294,99,0.0,0.140354343,0.0,-38.15646396673753,0.0
RT,294,100,0.0,0.0,0.0,-33.3793055008876,0.0
RT,294,101,0.0,0.0,0.0,-29.89701413172287,0.0
RT,294,102,0.0,0.0,0.0,-46.77048467242949,0.0
RT,294,103,0.0,0.0560291598,0.0,-52.69036222495238,0.0
RT,294,104,21.880082587937522,25.71587,0.0,-53.46133397429716,0.0
RT,294,105,0.0,0.0,0.0,-51.97365849612015,0.0
RT,294,106,0.0,0.0377626599,0.0,-60.456935609270175,0.0
RT,294,107,0.0,0.0,0.0,-54.26041490963597,0.0
RT,294,108,0.0,0.0,0.0,-54.605480760242784,0.0
RT,294,109,0.0,0.0,0.0,-55.70583590119594,0.0
RT,294,110,0.0,0.0,0.0,-55.705835901195954,0.0
RT,294,111,0.0,0.0543743503,0.0,-54.3687258326231,0.0
RT,294,112,0.0,0.00942575386,0.0,-1.03906291747532,0.0
RT,294,113,0.0,0.0,0.0,1.0961892438521375,0.0
RT,294,114,0.0,0.0,0.0,1.1570564876973606,0.0
RT,294,115,0.0,0.0,0.0,-25.575536855282337,0.0
RT,294,116,0.0,0.0,0.0,2.277823077739498,0.0
RT,294,117,0.0,0.0,0.0,-18.96981474009334,0.0
RT,295,0,0.0,0.0,0.0,0.0,0.0
RT,295,1,0.0,0.0,0.0,-0.05440489991943309,0.0
RT,295,2,0.0,0.0,0.0,-0.13807591600891556,0.0
RT,295,3,0.0,0.0,0.0,-1.362005463277285,0.0
RT,295,4,0.0,0.0,0.0,-1.5329378447082718,0.0
RT,295,5,0.00649896253,0.0,0.0,-0.6315007473019136,0.0
RT,295,6,0.0,0.0,0.0,-0.4916017545251634,0.0
RT,295,7,0.0121618254,0.0,0.0,-3.263563579567574,0.0
RT,295,8,0.0,0.0,0.0,-3.264254592554323,0.0
RT,295,9,0.0226561635,0.0,0.0,-3.264984121019012,0.0
RT,295,10,0.0,0.0,0.0,-0.5925500379006508,0.0
RT,295,11,0.0444741541,0.0,0.0,-0.4558044506872818,0.0
RT,295,12,0.0,0.0,0.0,-0.8048988200982023,0.0
RT,295,13,0.0,0.0,0.0,-1.1809038769714562,0.0
RT,295,14,0.0219744998,0.0,0.0,-3.995952389311128,0.0
RT,295,15,0.0,0.0,0.0,-1.3040136784730976,0.0
RT,295,16,0.0,0.0,0.0,-4.480061966286712,0.0
RT,295,17,0.0871334463,0.0,0.0,-4.012569554631142,0.0
RT,295,18,0.0150523048,0.0,0.0,-4.434419416422344,0.0
RT,295,19,0.0,0.0,0.0,-4.121483904190399,0.0
RT,295,20,0.0,0.0,0.0,-4.350697526550476,0.0
RT,295,21,0.0,0.0,0.0,-5.018052687359926,0.0
RT,295,22,0.0,0.0,0.0,-6.58670956909549,0.0
RT,295,23,0.0,0.0,0.0,-9.267067597091796,0.0
RT,295,24,0.0,0.0,0.0,-5.737668904621643,0.0
RT,295,25,0.0,0.0,0.0,-6.109454254613581,0.0
RT,295,26,0.0,0.0,0.0,-2.4189697875493152,0.0
RT,295,27,0.0,0.0,0.0,-2.012603826658193,0.0
RT,295,28,0.0,0.0,0.0,-2.043069298667774,0.0
RT,295,29,0.0,0.0,0.0,-6.94645792213467,0.0
RT,295,30,0.0265359918,0.0,0.0,-2.2909561635140108,0.0
RT,295,31,0.0,0.0,0.0,-2.9074894122468606,0.0
RT,295,32,0.0,0.0,0.0,-7.993742515058528,0.0
RT,295,33,0.0,0.0,0.0,-13.272371185655999,0.0
RT,295,34,0.0,0.0,0.0,-13.033534771619259,0.0
RT,295,35,0.0,0.0,0.0,-13.031674244022241,0.0
RT,295,36,0.0,0.0,0.0,-13.532304037921108,0.0
RT,295,37,0.0,0.0,6.527086752285754,-14.850589516952681,0.0
RT,295,38,0.0,0.0,0.0,-15.589116413495589,0.0
RT,295,39,0.0,0.0,0.0,-17.250784894332412,0.0
RT,295,40,0.0,0.0,0.0,-18.687103481465215,0.0
RT,295,41,0.0,0.0,0.0,-24.160100092457526,0.0
RT,295,42,0.0,0.0,0.0,-19.102068826724945,0.0
RT,295,43,0.0,0.0,0.0,-28.93142054232291,0.0
RT,295,44,0.0,0.0,0.0,-32.97075799837387,0.0
RT,295,45,0.0,0.0,0.0,-35.788078267859504,0.0
RT,295,46,0.0,0.0,0.0,-37.20896412930705,0.0
RT,295,47,0.0,0.0,0.0,-39.180421603231366,0.0
RT,295,48,0.0158317823,0.0,0.0,-40.388408843793684,0.0
RT,295,49,0.0,0.0,0.0,-42.167415356828826,0.0
RT,295,50,0.0,0.0,0.0,-44.33856638329047,0.0
RT,295,51,0.0,0.0,0.0,-44.777922523431585,0.0
RT,295,52,0.0,0.0,0.0,-46.87832736497646,0.0
RT,295,53,73.6193333,0.0,0.0,-49.28342201880446,0.0
RT,295,54,0.0,31.81457714319913,0.0,-49.15479272249934,0.0
RT,295,55,0.0,0.0,0.0,-49.13933550616554,0.0
RT,295,56,0.0,0.0,0.0,-46.01762254336148,0.0
RT,295,57,0.0,0.0,0.0,-46.23939469730658,0.0
RT,295,58,0.0,0.112286442,0.0,-45.62637584778693,0.0
RT,295,59,0.0,0.0,0.0,-38.834112258179346,0.0
RT,295,60,0.0,0.0875318501,0.0,-38.76805120512819,0.0
RT,295,61,0.0,0.0,0.0,-37.78726283094346,0.0
RT,295,62,0.0,0.0,0.0,-40.201438094029214,0.0
RT,295,63,0.0,0.0,0.0,-37.39058951695267,16.940253039478876
RT,295,64,0.0,0.0,0.0,-32.105589516952676,0.0
RT,295,65,0.0461621853,0.0,0.0,-35.837112478011136,0.0
RT,295,66,0.0,0.0,0.0,-36.28863505941939,0.0
RT,295,67,0.0,0.0,0.0,-30.486532323040706,0.0
RT,295,68,0.0,0.0,0.0,-29.005179577549853,0.0
RT,295,69,0.055527124,0.0,0.0,-21.667496630874012,0.0
RT,295,70,0.0,0.0,0.0,-20.48242857323035,0.0
RT,295,71,0.0,0.0,0.0,-14.785399285349513,0.0
RT,295,72,0.022185339,0.0,0.0,-20.403794134453108,0.0
RT,295,73,0.0,0.0,0.0,-22.830963786148743,0.0
RT,295,74,0.0,0.0,0.0,-24.0071979554653,0.0
RT,295,75,0.0,0.0,0.0,-24.253089826925134,0.0
RT,295,76,0.0367824851,0.0,0.0,-28.297380528849203,0.0
RT,295,77,0.0,0.0,0.0,-28.169681005108373,0.0
RT,295,78,0.0,0.0,0.0,-28.43566413722985,0.0
RT,295,79,0.0418389828,0.0,0.0,-30.022876640953342,0.0
RT,295,80,0.0,0.0,0.0,-30.322793777967888,0.0
RT,295,81,0.0,0.0,0.0,-29.85363907443903,0.0
RT,295,82,0.0,0.0,0.0,-29.574928373276833,0.0
RT,295,83,0.0,0.0,0.0,-29.401453453042222,0.0
RT,295,84,0.117909665,0.0,0.0,-29.52774289762283,0.0
RT,295,85,0.0,0.0,0.0,-28.761794057734875,0.0
RT,295,86,0.0,0.0,0.0,-28.770709807137933,0.0
RT,295,87,0.0,0.0,0.0,-29.987914847523058,0.0
RT,295,88,0.0,0.0,0.0,-31.32956554116913,0.0
RT,295,89,0.0,0.0,0.0,-29.52842378899126,0.0
RT,295,90,0.0349894851,0.0,0.0,-31.285917527790303,0.0
RT,295,91,0.0622872138,0.0,0.0,-33.507562481314096,0.0
RT,295,92,0.0,0.0,0.0,-34.67113492734174,0.0
RT,295,93,0.0,0.0,0.0,-35.93781356055271,0.0
RT,295,94,0.0,0.0,0.0,-33.92681936511133,0.0
RT,295,95,0.0,0.0,0.0,-32.078186767514524,0.0
RT,295,96,0.0,0.0,0.0,-30.874692339959807,0.0
RT,295,97,0.0,0.0,0.0,-34.45449682818514,0.0
RT,295,98,0.0,0.0,0.0,-39.03887305983994,0.0
RT,295,99,0.0572244287,0.0,0.0,-43.616664838921395,0.0
RT,295,100,0.0,0.0,0.0,-38.76971941679801,0.0
RT,295,101,0.0,0.0,0.0,-35.20385654271166,0.0
RT,295,102,0.0,0.0,0.0,-52.80416483892142,0.0
RT,295,103,0.0,0.0,0.0,-59.74673689121869,0.0
RT,295,104,41.5846213,16.003209140017816,0.0,-61.04164500620932,0.0
RT,295,105,0.0,0.0,0.0,-59.21366656564274,0.0
RT,295,106,0.0,0.0,0.0,-67.9116447644621,0.0
RT,295,107,0.0,0.0,0.0,-61.69142070257959,0.0
RT,295,108,0.0,0.0,0.0,-61.97481445414468,0.0
RT,295,109,0.0,0.0,0.0,-62.9066424586982,0.0
RT,295,110,0.0,0.0,0.0,-62.9066424586982,0.0
RT,295,111,0.0,0.0843620889,0.0,-61.60527917798545,0.0
RT,295,112,0.0,0.0,0.0,-4.230036336111198,0.0
RT,295,113,0.0,0.0,0.0,-2.4130553212037285,0.0
RT,295,114,0.0,0.0,0.0,-2.353875834463821,0.0
RT,295,115,0.0,0.0,0.0,-30.27168530932221,0.0
RT,295,116,0.0,0.0,0.0,0.3802241526130672,0.0
RT,295,117,0.0,0.0,0.0,-23.87105294870014,0.0
RT,296,0,0.0,0.0,0.0,0.0,0.0
RT,296,1,0.0,0.0,0.0,-0.08159145206332141,0.0
RT,296,2,0.0,0.0,0.0,-0.15490443964313272,0.0
RT,296,3,0.0,0.0,0.0,-1.3826066886696253,0.0
RT,296,4,0.0,0.0,0.0,-1.5446402349088544,0.0
RT,296,5,0.0104391986,0.0,0.0,-0.6651398330203051,0.0
RT,296,6,0.0,0.0,0.0,-0.527201408146567,0.0
RT,296,7,0.0,0.0,0.0,-3.224761228498636,0.0
RT,296,8,0.0,0.0,0.0,-3.2265133149005294,0.0
RT,296,9,0.0359947645,0.0,0.0,-3.228363058577287,0.0
RT,296,10,0.0,0.0,0.0,-0.6262620540551325,0.0
RT,296,11,0.030732191,0.0,0.0,-0.4889362007834279,0.0
RT,296,12,0.0,0.0,0.0,-0.8333625888497238,0.0
RT,296,13,0.0,0.0,0.0,-1.1950872368763896,0.0
RT,296,14,0.0301009056,0.0,0.0,-3.9339007974863875,0.0
RT,296,15,0.0,0.0,0.0,-1.3178299529446917,0.0
RT,296,16,0.0,0.0,0.0,-4.412629492041191,0.0
RT,296,17,0.0944283797,0.0,0.0,-3.960315790788286,0.0
RT,296,18,0.0545299262,0.0,0.0,-4.363592092504916,0.0
RT,296,19,0.0,0.0,0.0,-4.08674136922798,0.0
RT,296,20,0.0,0.0,0.0,-4.328720111121299,0.0
RT,296,21,0.0,0.0,0.0,-4.9987347666265975,0.0
RT,296,22,0.0,0.0,0.0,-6.557788862192126,0.0
RT,296,23,0.0,0.0,0.0,-9.216515893969188,0.0
RT,296,24,0.0,0.0,0.0,-5.6923502468137315,0.0
RT,296,25,0.0,0.0,0.0,-6.035785921645129,0.0
RT,296,26,0.0028172993,0.0,0.0,-2.463573649197002,0.0
RT,296,27,0.0,0.0,0.0,-2.0629682094420048,0.0
RT,296,28,0.0,0.0,0.0,-2.0857099000748747,0.0
RT,296,29,0.0,0.0,0.0,-6.79819067253041,0.0
RT,296,30,0.0512795541,0.0,0.0,-2.323909847027693,0.0
RT,296,31,0.0,0.0,0.0,-2.9388435389647043,0.0
RT,296,32,0.0,0.0,0.0,-7.780684641671286,0.0
RT,296,33,0.026552955,0.0,0.0,-12.869938910851886,0.0
RT,296,34,0.0,0.0,0.0,-12.636976102102182,0.0
RT,296,35,0.0,0.0,0.0,-12.635761464079792,0.0
RT,296,36,0.0,0.0,0.0,-13.118196135830118,0.0
RT,296,37,0.0,0.0,1.1167282794001494,-14.425695260333356,0.0
RT,296,38,0.0,0.0,0.0,-15.034566552575853,0.0
RT,296,39,0.0,0.0,0.0,-16.601732975141488,0.0
RT,296,40,0.0,0.0,0.0,-17.976036861568474,0.0
RT,296,41,0.039980759,0.0,0.0,-23.233261867799825,0.0
RT,296,42,0.0,0.0,0.0,-18.546113704592045,0.0
RT,296,43,0.0,0.0,0.0,-28.112557336025475,0.0
RT,296,44,0.0,0.0,0.0,-32.042707571045696,0.0
RT,296,45,0.0,0.0,0.0,-34.79930607030161,0.0
RT,296,46,0.0,0.0,0.0,-36.21645436405032,0.0
RT,296,47,0.0,0.0,0.0,-38.06610698992887,0.0
RT,296,48,0.0,0.0,0.0,-39.23168078078166,0.0
RT,296,49,0.0,0.0,0.0,-40.760081908179245,0.0
RT,296,50,0.0,0.0,0.0,-42.61323071363341,0.0
RT,296,51,0.0,0.0,0.0,-42.968976054586875,0.0
RT,296,52,0.0,0.0,0.0,-44.81104850871594,0.0
RT,296,53,52.25021514620147,0.0,0.0,-46.99874123495084,0.0
RT,296,54,0.0,49.6127606,0.0,-46.78605128603459,0.0
RT,296,55,0.0,0.022700049,0.0,-46.91891990206108,0.0
RT,296,56,0.0,0.0,0.0,-44.1437279716869,0.0
RT,296,57,0.0,0.0,0.0,-44.30714886600407,0.0
RT,296,58,0.0,0.116012606,0.0,-44.5404892405725,0.0
RT,296,59,0.0,0.0,0.0,-38.225216613195244,0.0
RT,296,60,0.0,0.0458753229,0.0,-38.191455009985106,0.0
RT,296,61,0.0,0.0,0.0,-37.19026625694292,0.0
RT,296,62,0.0,0.0,0.0,-39.55094917850374,0.0
RT,296,63,0.0,0.0,0.0,-36.965695260333376,0.0
RT,296,64,0.0,0.0,0.0,-31.68069526033338,0.0
RT,296,65,0.0,0.0,0.0,-35.11780548284236,0.0
RT,296,66,0.0,0.0,0.0,-35.63950834531212,0.0
RT,296,67,0.0,0.0,0.0,-30.151997231715427,0.0
RT,296,68,0.0,0.0,0.0,-28.651471217347733,0.0
RT,296,69,0.0629423332,0.0,0.0,-21.498383375660325,0.0
RT,296,70,0.0,0.0,0.0,-20.32513358250523,0.0
RT,296,71,0.0,0.0,0.0,-14.6808753777363,0.0
RT,296,72,0.00125123858,0.0,0.0,-20.248303166067473,0.0
RT,296,73,0.0,0.0,0.0,-22.681823184183685,0.0
RT,296,74,0.0,0.0,0.0,-23.843414086387952,0.0
RT,296,75,0.0,0.0,0.0,-24.14435813461742,0.0
RT,296,76,0.043407673,0.0,0.0,-28.15963868833896,0.0
RT,296,77,0.0,0.0,0.0,-28.039563846485578,0.0
RT,296,78,0.0,0.0,0.0,-28.305337772926265,0.0
RT,296,79,0.0,0.0979417704,0.0,-29.867836907269265,0.0
RT,296,80,0.0,0.0,0.0,-30.051646907348072,0.0
RT,296,81,0.0,0.0,0.0,-29.838453572477164,0.0
RT,296,82,0.0,0.0,0.0,-29.61433041306256,0.0
RT,296,83,0.0,0.0,0.0,-29.517820798808827,0.0
RT,296,84,0.117232474,0.0,0.0,-29.675293413443825,0.0
RT,296,85,0.0,0.0,0.0,-28.926816603083637,0.0
RT,296,86,0.0,0.0,0.0,-28.92694752726979,0.0
RT,296,87,0.0,0.0,0.0,-30.188401371592505,0.0
RT,296,88,0.0,0.0308876593,0.0,-31.53699272527149,0.0
RT,296,89,0.0,0.0,0.0,-29.84007521813126,0.0
RT,296,90,0.0,0.0,0.0,-31.611648995988077,0.0
RT,296,91,0.0,0.024897681,0.0,-33.667967005264046,0.0
RT,296,92,0.0,0.0,0.0,-34.729890408884444,0.0
RT,296,93,0.0,0.0,0.0,-35.90111138446892,0.0
RT,296,94,0.0,0.0,0.0,-33.896208150373525,0.0
RT,296,95,0.0,0.0,0.0,-32.03507839968745,0.0
RT,296,96,0.0,0.0,0.0,-30.78311143948008,0.0
RT,296,97,0.0,0.0,0.0,-34.301205056718345,0.0
RT,296,98,0.0,0.0,0.0,-38.87034391545558,0.0
RT,296,99,0.0,0.0985235815,0.0,-43.41282755515019,0.0
RT,296,100,0.0,0.0,0.0,-38.737152092133925,0.0
RT,296,101,0.0,0.0,0.0,-35.30165095023074,0.0
RT,296,102,0.0,0.0,0.0,-52.37984080415549,0.0
RT,296,103,0.0,0.0342445684,0.0,-59.26337155494596,0.0
RT,296,104,21.134742630662913,0.0,0.0,-60.48060861880367,0.0
RT,296,105,0.0,0.0,0.0,-58.736611765876404,0.0
RT,296,106,0.0,0.0148073192,0.0,-67.42811719656301,0.0
RT,296,107,0.0,0.0,0.0,-61.08426967254056,0.0
RT,296,108,0.0,0.0,0.0,-61.348265708768764,0.0
RT,296,109,0.0,0.0,0.0,-62.22341755047513,0.0
RT,296,110,0.0,0.0,0.0,-62.22341755047513,0.0
RT,296,111,0.0,0.0933083954,0.0,-60.9620575840417,0.0
RT,296,112,0.0,0.0,0.0,-4.176741195971573,0.0
RT,296,113,0.0,0.0,0.0,-2.4584812557850455,0.0
RT,296,114,0.0,0.0,0.0,-2.400962457881775,0.0
RT,296,115,0.0,0.0,0.0,-29.94941205291093,0.0
RT,296,116,0.0,0.0,0.0,0.3225049437710368,0.0
RT,296,117,0.0,0.0,0.0,-23.74050090050457,0.0
RT,297,0,0.0,0.0,0.0,0.0,0.0
RT,297,1,0.0,0.0,0.0,0.8233454950263308,0.0
RT,297,2,0.0,0.0,0.0,0.4595586855172087,0.0
RT,297,3,0.0,0.0,0.0,0.1823900782847545,0.0
RT,297,4,0.0,0.0,0.0,0.05029222709160308,0.0
RT,297,5,0.0,0.00501160715,0.0,0.8411033785624511,0.0
RT,297,6,0.0,0.0,0.0,0.9618175657059567,0.0
RT,297,7,0.0,0.0390578603,0.0,-1.2249559739610731,0.0
RT,297,8,0.0,0.0,0.0,-1.223720447204073,0.0
RT,297,9,0.0,0.040509074,0.0,-1.2224160550212844,0.0
RT,297,10,0.0,0.0,0.0,0.9215018244937028,0.0
RT,297,11,0.0,0.0,0.0,0.9696434692284868,0.0
RT,297,12,0.0,0.0,0.0,0.9600604538903781,0.0
RT,297,13,0.0,0.0,0.0,0.5658877595466834,0.0
RT,297,14,0.0,0.0221250142,0.0,-1.3485327508487046,0.0
RT,297,15,0.0,0.0,0.0,0.4948192033131136,0.0
RT,297,16,0.0,0.0,0.0,-1.851298190427542,0.0
RT,297,17,0.0,0.030659366,0.0,-1.3060361868954544,0.0
RT,297,18,0.0,0.0319073475,0.0,-1.6345832911219986,0.0
RT,297,19,0.0,0.0,0.0,-1.2094097674174122,0.0
RT,297,20,0.0,0.0,0.0,-1.3491632192358054,0.0
RT,297,21,0.0,0.0,0.0,-1.907185353911217,0.0
RT,297,22,0.0,0.0,0.0,-3.288286428230407,0.0
RT,297,23,0.0,0.000292098712,0.0,-5.607390471983962,0.0
RT,297,24,0.0,0.0,0.0,-2.655140511641548,0.0
RT,297,25,0.0,0.0713141452,0.0,-3.0869237622938215,0.0
RT,297,26,0.0,0.0,0.0,0.4884117011879141,0.0
RT,297,27,0.0,0.0,0.0,0.8482484195052109,0.0
RT,297,28,0.0,0.0,0.0,0.7748732580645878,0.0
RT,297,29,0.0,0.0,0.0,-4.05013267069549,0.0
RT,297,30,0.0,0.107720552,0.0,0.5160915346662307,0.0
RT,297,31,0.0,0.00122669714,0.0,-0.004264384682102218,0.0
RT,297,32,0.0,0.0,0.0,-4.697482187186608,0.0
RT,297,33,0.0,0.0851849503,0.0,-9.239816537166178,0.0
RT,297,34,0.0,0.0,0.0,-8.998815530693662,0.0
RT,297,35,0.0,0.0,0.0,-8.999152475203829,0.0
RT,297,36,0.0,0.0,0.0,-9.478274907424236,0.0
RT,297,37,0.0,0.0,0.0,-10.742146851570595,0.0
RT,297,38,0.0,0.0,0.0,-11.188647370514019,0.0
RT,297,39,0.0,0.0,0.0,-12.644015656244449,0.0
RT,297,40,0.0,0.0,0.0,-13.922472000529979,0.0
RT,297,41,0.0,0.0464494641,0.0,-18.931663193828967,0.0
RT,297,42,0.0,0.0,0.0,-14.570453921097283,0.0
RT,297,43,0.0,0.0,0.0,-23.648085897519934,0.0
RT,297,44,0.0,0.0,0.0,-27.403863760139217,0.0
